"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","whole_rake_density","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_natans","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","utricularia_vulgaris","brasenia_schreberi","najas_guadalupensis","typha_sp","lythrum_salicaria","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","bidens_beckii","sparganium_sp","zizania_sp","wolffia_columbiana","plant_height","eleocharis_acicularis","schoenoplectus_acutus","sagittaria_latifolia","phragmites_australis","sagittaria_graminea","drepanocladus_sp","sparganium_eurycarpum","ceratophyllum_echinatum","utricularia_minor","riccia_sp","potamogeton_strictifolius","myriophyllum_verticillatum","surface_growth","equisetum_fluviatile","fontinalis_antipyretica","heteranthera_dubia.1","utricularia_geminiscapa","nuphar_sp","nymphaea_sp","multipartsurvey","percent_biovolume","plant_height.1","persicaria_amphibia.1","ranunculus_aquatilis.1","NA_STA_NBR","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128550",NA,"0","14.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96516,-93.32164,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128551",NA,"2","2.3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",44.96471,-93.318,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128552",NA,"1","2.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96469,-93.31731,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128553",NA,"3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",44.96423,-93.31734,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128554",NA,"1","3","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96376,-93.31728,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128555",NA,"1","2.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0",44.96372,-93.31678,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128556",NA,"3","3.6","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96335,-93.31666,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128557",NA,"2","3.9","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96288,-93.31671,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128558",NA,"1","3.9","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96242,-93.3168,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128559",NA,"0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96244,-93.31733,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128560",NA,"1","3.9","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96198,-93.31733,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128561",NA,"2","8.2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96556,-93.32114,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128562",NA,"0","4.9","1","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96198,-93.31789,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128563",NA,"1","4.3","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96187,-93.31854,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128564",NA,"0","2.3","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96145,-93.31875,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128565",NA,"0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96107,-93.3186,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128566",NA,"1","4.9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96063,-93.31859,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128567",NA,"4","4.3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96021,-93.31847,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128568",NA,"0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",44.96013,-93.31797,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128569",NA,"2","4.3","1","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95969,-93.31788,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128570",NA,"2","3.3","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95925,-93.31791,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128571",NA,"1","3.6","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95889,-93.31808,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128572",NA,"2","7.2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96516,-93.32116,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128573",NA,"2","5.9","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.9588,-93.31858,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128574",NA,"2","3.9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95845,-93.3187,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128575",NA,"2","4.6","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95834,-93.3192,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128576",NA,"1","3.6","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.958,-93.31932,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128577",NA,"1","14.1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95785,-93.31976,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128578",NA,"2","4.6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95748,-93.31979,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128579",NA,"1","6.6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95697,-93.32029,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128580",NA,"1","4.3","1","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95653,-93.32035,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128581",NA,"2","5.2","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95611,-93.3204,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128582",NA,"2","6.2","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95571,-93.32052,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128583",NA,"0","4.9","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96468,-93.32113,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128584",NA,"0","11.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95523,-93.32087,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128585",NA,"1","3.9","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95476,-93.3206,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128586",NA,"0","29.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95432,-93.32048,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128587",NA,"2","7.5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95397,-93.32057,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128588",NA,"2","10.5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95384,-93.3211,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128589",NA,"0","19.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.9538,-93.32169,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128590",NA,"0","17.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95381,-93.32234,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128591",NA,"1","14.8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.9539,-93.32296,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128592",NA,"0","24.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95402,-93.32365,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128593",NA,"0","14.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95427,-93.32427,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128594",NA,"0","14.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.96426,-93.32051,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","1","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128595",NA,"0","13.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95469,-93.32489,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128596",NA,"1","7.5","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95511,-93.32563,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128597",NA,"3","7.9","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95523,-93.32617,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128598",NA,"3","3.9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95565,-93.3267,NA,"0","0","0","cedar","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128599",NA,"2","7.5","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95563,-93.32614,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128600",NA,"2","9.2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.9557,-93.32561,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128601",NA,"3","6.9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95611,-93.32617,NA,"0","0","0","cedar","0","0","0","1",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128602",NA,"0","5.2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95609,-93.32552,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
"Freshwater Scientific Services",NA,"27003900","2015-06-24","4",NA,"James Johnson","128603",NA,"0","6.2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.95618,-93.32499,NA,"0","0","0","cedar","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
