"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","fontinalis_sp","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","potamogeton_sp","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","elodea_sp","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","brasenia_schreberi","najas_guadalupensis","typha_sp","najas_sp","latitude","longitude","potamogeton_epihydrus","lake_name","utricularia_sp","unk_sp","wolffia_columbiana","nuphar_advena","no_veg_found","potamogeton_perfoliatus","substrate","potamogeton_obtusifolius","phalaris_arundinacea","unk_sp.1","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_diversifolius","spirodela_sp","vallisneria_sp","potamogeton_sp.1","spirodela_polyrrhiza.1","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","108","0","1.200000048",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.02136579,-93.06606352,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","109","0","1.299999952",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"1",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.0218965,-93.06568778,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","110","3","7.800000191",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.02191573,-93.06618325,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","111","4","5",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.02251988,-93.06561084,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","112","0","1.299999952",NA,NA,"0",NA,NA,NA,"0",NA,"1","0",NA,NA,"5",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.02242257,-93.06507857,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","113","1","2.700000048",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01595541,-93.07609253,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","114","0","3.400000095",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01599072,-93.07561685,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","115","0","2",NA,NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01551077,-93.0756867,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","116","0","0.100000001",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01510353,-93.07539527,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","117","0","11",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.0149584,-93.07484764,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","118","0","4",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01436423,-93.0749524,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","119","0","18",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01653286,-93.06952513,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","120","1","3.5",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01599421,-93.06940047,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","121","0","1",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"3",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01560928,-93.06960152,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","122","0","12",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01548797,-93.07022139,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","123","0","1.700000048",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,45.01526255,-93.07027536,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","124","0","8",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01492128,-93.07098796,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","125","1","5",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01437107,-93.07176229,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","126","4","7.800000191",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"1",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01384443,-93.07261782,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","127","0","1.5",NA,NA,"1",NA,NA,NA,"0",NA,"0","0",NA,NA,"5",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01377877,-93.07212174,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","128","3","5.199999809",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01331796,-93.07333531,NA,"gervais",NA,"0",NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","129","2","3.200000048",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01278266,-93.0733671,NA,"gervais",NA,"0",NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","130","0","1.399999976",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01247473,-93.0734907,NA,"gervais",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","131","0","3",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"4",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01278213,-93.07418858,NA,"gervais",NA,"1",NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","132","0","1.299999952",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01322154,-93.07474714,NA,"gervais",NA,"0",NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","133","4","5.400000095",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"3",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01333193,-93.07406529,NA,"gervais",NA,"0",NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","134","5","3.700000048",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"5",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01328893,-93.07253075,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","135","5","2.109999895",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"2",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01276123,-93.07248359,NA,"gervais",NA,"2",NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","136","1","8.300000191",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01377802,-93.07338098,NA,"gervais",NA,"0",NA,NA,NA,NA,"medium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","137","0","10",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01383365,-93.07418592,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","138","0","15",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01435776,-93.07418659,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","62000700","2008-08-25","5","3/31/2023 20:05","Simba Blood","139","0","0",NA,NA,"0",NA,NA,NA,"0",NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,45.01383176,-93.07495689,NA,"gervais",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","0","0","4.300000191",NA,NA,NA,"5","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"3",NA,NA,"0",NA,NA,"3","1",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94254182,-92.97324984,NA,"battle creek",NA,NA,NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","1","4","2.5",NA,NA,NA,"5","0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,"3",NA,NA,"0",NA,NA,"4","1",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94246886,-92.97367072,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","2","2","1.110000014",NA,NA,NA,"3","1",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"1",NA,NA,"5","2",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94200668,-92.97312206,NA,"battle creek",NA,NA,NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","3","2","3",NA,NA,NA,"3","4",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"4",NA,NA,"0",NA,NA,"4","1",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94155524,-92.97229453,NA,"battle creek",NA,NA,NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","4","1","4",NA,NA,NA,"3","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,"0",NA,NA,"1","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94250419,-92.97259583,NA,"battle creek",NA,NA,NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","5","3","3.400000095",NA,NA,NA,"5","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"0",NA,NA,"4","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94201498,-92.97264592,NA,"battle creek",NA,NA,NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","6","4","3",NA,NA,NA,"2","1",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"3",NA,NA,"0",NA,NA,"3","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94156348,-92.9719871,NA,"battle creek",NA,NA,NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","7","1","2.799999952",NA,NA,NA,"0","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"4",NA,NA,"0",NA,NA,"5","3",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.9411334,-92.97136339,NA,"battle creek",NA,NA,NA,NA,NA,NA,"soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","8","2","2.799999952",NA,NA,NA,"5","3",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"3",NA,NA,"0",NA,NA,"3","2",NA,NA,NA,NA,"0","3",NA,"0",NA,NA,NA,NA,NA,44.94117502,-92.97072609,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","9","3","2.299999952",NA,NA,NA,"1","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"0",NA,NA,"4","1",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94115684,-92.97020515,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","10","1","2",NA,NA,NA,"0","1",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"0",NA,NA,"4","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,44.94157273,-92.96962544,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","11","3","2.200000048",NA,NA,NA,"5","1",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"2",NA,NA,"5","0",NA,NA,NA,NA,"2","0",NA,"0",NA,NA,NA,NA,NA,44.9419835,-92.96940952,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","12","2","3",NA,NA,NA,"2","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",NA,NA,"2","1",NA,NA,NA,NA,"2","0",NA,"0",NA,NA,NA,NA,NA,44.94250156,-92.9692652,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","13","2","2.200000048",NA,NA,NA,"5","0",NA,NA,NA,"0",NA,NA,"1",NA,NA,NA,"5",NA,NA,"0",NA,NA,"4","1",NA,NA,NA,NA,"2","0",NA,"0",NA,NA,NA,NA,NA,44.94276602,-92.96875523,NA,"battle creek",NA,NA,NA,NA,NA,NA,"hard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
"Ramsey-Washington Metro Watershed District","joe.tillotson@rwmwd.org","82009100","2007-08-30","5","3/31/2023 19:33","Simba Blood","14","5","2.200000048",NA,NA,NA,"5","0",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"5",NA,NA,"0",NA,NA,"5","1",NA,NA,NA,NA,"2","0",NA,"0",NA,NA,NA,NA,NA,44.94298799,-92.96816704,NA,"battle creek",NA,NA,NA,NA,NA,NA,"med",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
