"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","myriophyllum_sibiricum","potamogeton_amplifolius","brasenia_schreberi","lemna_sp","najas_sp","latitude","longitude","eleocharis_acicularis","utricularia_macrorhiza","nitella_mucronata","myriophyllum_spicatum_x_sibiricum","riccia_fluitans","characeae_taxa","MISSING_LAT","MISSING_LONG"
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","52","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","53","2","2.62",NA,NA,"v","1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","54","1","2.3",NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","55","1","2.62",NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","56",NA,"3.28","1",NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","57","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","58",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","59",NA,"7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","60",NA,"8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","61",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","62",NA,"8.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","63","1","6.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","64","1","3.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","65",NA,"4.59",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","66",NA,"6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","67",NA,"10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","68",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","69",NA,"7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","70",NA,"7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","71",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","72",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","73","1","3.94",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","74","1","1.97",NA,"1",NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","75","2","2.62",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","76","2","2.62",NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","77","2","4.92",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","78","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","79","1","7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","80",NA,"4.59","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","81","1","7.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","82",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","83",NA,"7.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","84",NA,"5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","85","1","3.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","86","1","4.27",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","87",NA,"5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","88",NA,"6.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","89",NA,"6.56","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","90",NA,"5.91","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","91",NA,"5.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","92","3","4.92","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","93","1","1.64",NA,"1",NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","94","2","2.62","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","95","1","3.94",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","96","3","5.91",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","97","2","5.91",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","98",NA,"5.91","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","99",NA,"4.92","1",NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","100",NA,"1.64",NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","101",NA,"1.64",NA,NA,NA,"1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","102","1","2.3",NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","103","3","3.28","1",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,"1",TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","104","1","4.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","105","1","3.94",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","106","1","3.28",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","107","1","2.62",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","108","1","2.62",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","109","2","2.62",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3","1",NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","110","2","2.62","1","2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","111","1","3.94",NA,"2",NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","112","3","4.27","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62000600","2024-07-24","3","2025-02-11 11:55:16.62975","Unnamed hardworking surveyor(s)","113","1","1.64",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
