"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","zannichellia_palustris","utricularia_vulgaris","najas_guadalupensis","chara_globularis","lemna_sp","typha_sp","typha_angustifolia","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","sparganium_sp","unk_sp","wolffia_columbiana","eleocharis_acicularis","scirpus_sp","stuckenia_filiformis","ranunculus_sceleratus","substrate","persicaria_amphibia","iris_versicolor","iris_sp","sta_nbr.1","sta_nbr.2","utricularia_minor","riccia_sp","nitella_furcata","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7226",NA,"4",NA,NA,NA,NA,NA,"3",NA,NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"402",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7625","3","2",NA,NA,NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7638","3","8",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7630","3","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7636","3","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7646","2","2",NA,NA,NA,NA,"X",NA,NA,NA,NA,"4",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","waconia",NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7628",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7653","3","15","3",NA,NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7627","3","2",NA,NA,NA,NA,NA,"3",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7619",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7626",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7652",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7654",NA,"2",NA,NA,NA,NA,NA,NA,NA,"X",NA,"2",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7631",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7657","3","11","2",NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7621",NA,"2","2",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7649","3",NA,NA,NA,"X","3","X","3",NA,NA,"3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7637","3","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7622",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7655",NA,"2",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7629","2","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7623",NA,"20+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7624",NA,"4",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7633","3","13",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7651",NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7642","2","6",NA,NA,"X",NA,NA,"3",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7618",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7634",NA,"2",NA,NA,NA,NA,NA,"3","3","3",NA,"2","2","2",NA,"3",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7641",NA,"5",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7656",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7635",NA,"6",NA,NA,NA,NA,NA,"3",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7640",NA,"5",NA,NA,NA,NA,NA,"3",NA,"2",NA,"2",NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7620","3","13",NA,NA,NA,NA,NA,"3",NA,NA,"3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7647",NA,"3",NA,NA,NA,"3",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7650",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,"2","3","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7617","2","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7644","3","5",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7648","2","4",NA,NA,NA,"2",NA,NA,NA,NA,NA,"3",NA,"X",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7632","2","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7658",NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7639",NA,"6",NA,NA,NA,NA,"X","3",NA,"X","3",NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7659","3","7","2",NA,"3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7696","3","6",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7689",NA,"6",NA,NA,NA,NA,NA,NA,NA,"3","3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7662",NA,"3",NA,NA,NA,NA,NA,"2",NA,"X",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA,"waconia",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"108",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7685","3","13","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"340",NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10005900","2021-07-21","4","4/6/2023 14:52","Andrew Edgcumbe,Matthew Nelson,Jessica Norby,Andrew Dickhart,","7677","3","7",NA,NA,NA,"2",NA,"3",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"waconia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399",NA,NA,NA,NA,FALSE,TRUE,TRUE
